numero_processo,tribunal,segmento,classe_codigo,classe_nome,assunto_codigo,assunto_nome,data_ajuizamento,valor_causa,grau,orgao_julgador,municipio_ibge,n_movimentos,label
00100934320225030163,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-01-28,0,G1,6ª Vara do Trabalho de Betim,3106705,91,0
00106774120215030165,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-01-28,0,G1,1ª Vara do Trabalho de Poços de Caldas,3151800,212,0
00100885520225030087,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,4ª Vara do Trabalho de Betim,3106705,54,0
00100901420225030026,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,5ª Vara do Trabalho de Betim,3106705,107,0
00100953020225030028,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,3ª Vara do Trabalho de Betim,3106705,70,0
00100957620225030142,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,5ª Vara do Trabalho de Betim,3106705,69,0
00100961520225030028,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,6ª Vara do Trabalho de Betim,3106705,59,0
00100989520225030153,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13471,Levantamento do FGTS ,2022-01-31,0,G1,2ª Vara do Trabalho de Varginha,3170701,118,0
00101005520225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,2ª Vara do Trabalho de Betim,3106705,63,0
00101014020225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,2ª Vara do Trabalho de Betim,3106705,77,0
00101051420225030145,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-01-31,0,G1,3ª Vara do Trabalho de Montes Claros,3143302,64,0
00100544520225030034,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13062,Anotação na CTPS ,2022-02-01,0,G1,2ª Vara do Trabalho de Coronel Fabriciano,3119401,56,0
00100566320225030018,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-01,0,G1,18ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,45,0
00100860220225030147,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-02-01,0,G1,Vara do Trabalho de Três Corações,3169307,108,1
00106981220215030005,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-01,0,G1,Vara do Trabalho de Santa Luzia,3157807,139,0
00100574520225030019,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-02,0,G1,19ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,173,0
00100578220225030039,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-02-02,0,G1,1ª Vara do trabalho de Sete Lagoas,3167202,41,0
00100590920225030021,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-02,0,G1,21ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,151,1
00100623520225030062,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-02,0,G1,Vara do Trabalho de Itaúna,3133808,233,1
00100655020225030042,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13100,Competência Territorial ,2022-02-02,0,G1,2ª Vara do Trabalho de Uberaba,3170107,76,0
00100852120225030178,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-02,0,G1,3ª Vara do Trabalho de Pouso Alegre,3152501,218,0
00100903620225030148,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-02,0,G1,Vara do Trabalho de Pará de Minas,3147105,212,1
00100997020225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-02,0,G1,6ª Vara do Trabalho de Betim,3106705,104,0
00101091420225030028,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-02,0,G1,3ª Vara do Trabalho de Betim,3106705,100,0
00100511520225030156,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13765,Adicional Noturno,2022-02-03,0,G1,Vara do Trabalho de Frutal,3127107,54,0
00100605120225030002,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-03,0,G1,2ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,246,0
00100703320225030152,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13100,Competência Territorial ,2022-02-03,0,G1,3ª Vara do Trabalho de Uberaba,3170107,157,0
00100707220225030042,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13100,Competência Territorial ,2022-02-03,0,G1,2ª Vara do Trabalho de Uberaba,3170107,106,0
00100742220225030168,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-03,0,G1,4ª Vara do Trabalho de Uberaba,3170107,227,1
00101192820225030135,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-03,0,G1,3ª Vara do Trabalho de Governador Valadares,3127701,89,0
00100669120225030185,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-04,0,G1,47ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,84,0
00100712420225030053,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13769,Horas Extras,2022-02-04,0,G1,Vara do Trabalho de Caxambu,3115508,73,1
00100988420225030092,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-04,0,G1,1ª Vara do Trabalho de Pedro Leopoldo,3149309,191,0
00101145520225030151,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-04,0,G1,Vara do Trabalho de São Sebastião do Paraíso,3164704,64,0
00101160320225030029,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-04,0,G1,1ª Vara do Trabalho de Contagem,3118601,54,0
00101101620225030087,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-05,0,G1,2ª Vara do Trabalho de Betim,3106705,122,0
00100981320225030148,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-06,0,G1,Vara do Trabalho de Pará de Minas,3147105,240,1
00100722620225030112,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-02-07,0,G1,33ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,55,0
00100760620225030034,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-07,0,G1,2ª Vara do Trabalho de Coronel Fabriciano,3119401,54,0
00100807720225030152,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,12963,Condições da Ação ,2022-02-07,0,G1,3ª Vara do Trabalho de Uberaba,3170107,59,0
00101008020225030148,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13707,Contrato Individual de Trabalho,2022-02-07,0,G1,Vara do Trabalho de Pará de Minas,3147105,65,0
00101211920225030031,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13722,Reconhecimento de Relação de Emprego,2022-02-07,0,G1,3ª Vara do Trabalho de Contagem,3118601,168,0
00101220420225030031,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13722,Reconhecimento de Relação de Emprego,2022-02-07,0,G1,3ª Vara do Trabalho de Contagem,3118601,190,0
00101237720225030131,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-07,0,G1,5ª Vara do Trabalho de Contagem,3118601,61,0
00101238620225030031,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13673,Rural,2022-02-07,0,G1,3ª Vara do Trabalho de Contagem,3118601,171,0
00101255620225030031,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13722,Reconhecimento de Relação de Emprego,2022-02-07,0,G1,3ª Vara do Trabalho de Contagem,3118601,184,0
00101256520225030028,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-07,0,G1,3ª Vara do Trabalho de Betim,3106705,88,0
00101290820225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-07,0,G1,2ª Vara do Trabalho de Betim,3106705,81,0
00100448820225030102,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-08,0,G1,2ª Vara do Trabalho de João Monlevade,3136207,149,0
00100482820225030102,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-08,0,G1,2ª Vara do Trabalho de João Monlevade,3136207,147,0
00100711320225030186,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-08,0,G1,48ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,112,0
00101295120225030142,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-08,0,G1,5ª Vara do Trabalho de Betim,3106705,77,0
00101299620225030030,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-08,0,G1,2ª Vara do Trabalho de Contagem,3118601,90,0
00101324020225030163,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-08,0,G1,6ª Vara do Trabalho de Betim,3106705,54,0
00101343020225030027,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-08,0,G1,2ª Vara do Trabalho de Betim,3106705,80,0
00101392820225030132,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13062,Anotação na CTPS ,2022-02-08,0,G1,2ª Vara do Trabalho de Barbacena,3105608,41,0
00100837620225030008,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13716,CTPS,2022-02-09,0,G1,8ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,52,0
00101195820225030028,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-09,0,G1,2ª Vara do Trabalho de Betim,3106705,52,0
00101367720225030163,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-09,0,G1,6ª Vara do Trabalho de Betim,3106705,119,0
00101394920225030028,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13481,Multa Convencional ,2022-02-09,0,G1,3ª Vara do Trabalho de Betim,3106705,78,0
00100856120225030003,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13749,Depósito/Diferenças,2022-02-10,0,G1,3ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,200,1
00100876120225030187,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-10,0,G1,2ª Vara do Trabalho de Ouro Preto,3146107,61,0
00100889320225030042,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-10,0,G1,2ª Vara do Trabalho de Uberaba,3170107,52,0
00100912620225030114,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13719,FGTS,2022-02-10,0,G1,35ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,77,0
00100949020225030110,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13787,Adicional de Horas Extras,2022-02-10,0,G1,31ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,127,0
00101404020225030026,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-10,0,G1,1ª Vara do Trabalho de Betim,3106705,207,0
00101438620225030028,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-10,0,G1,3ª Vara do Trabalho de Betim,3106705,142,0
00101442020225030142,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13774,Sobreaviso/Prontidão/Tempo à Disposição,2022-02-10,0,G1,5ª Vara do Trabalho de Betim,3106705,69,0
00101447420225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-10,0,G1,2ª Vara do Trabalho de Betim,3106705,58,0
00101447720225030026,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-10,0,G1,1ª Vara do Trabalho de Betim,3106705,129,0
00101744620225030048,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-10,0,G1,Vara do Trabalho de Araxa,3104007,165,0
00100859420225030186,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-02-11,0,G1,48ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,94,0
00100880520225030136,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-11,0,G1,36ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,88,0
00101071820225030069,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,1ª Vara do Trabalho de Ouro Preto,3146107,50,0
00101379620225030087,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,4ª Vara do Trabalho de Betim,3106705,69,0
00101432320225030049,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13719,FGTS,2022-02-11,0,G1,1ª Vara do Trabalho de Barbacena,3105608,56,0
00101472920225030027,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,2ª Vara do Trabalho de Betim,3106705,97,0
00101490220225030026,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,5ª Vara do Trabalho de Betim,3106705,47,0
00101529420225030142,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-02-11,0,G1,5ª Vara do Trabalho de Betim,3106705,46,0
00100597420225030064,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13048,Acordo e Convenção Coletivos de Trabalho ,2022-02-14,0,G1,1ª Vara do Trabalho de João Monlevade,3136207,59,0
00100762820225030156,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-14,0,G1,Vara do Trabalho de Frutal,3127107,193,0
00100902220225030185,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-14,0,G1,47ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,37,0
00100911620225030182,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-14,0,G1,44ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,84,1
00100951220225030034,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-14,0,G1,2ª Vara do Trabalho de Coronel Fabriciano,3119401,39,0
00100958220225030140,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-14,0,G1,40ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,70,0
00100984120225030074,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-14,0,G1,Vara do Trabalho de Ponte Nova,3152105,27,0
00101001320225030041,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-14,0,G1,1ª Vara do Trabalho de Uberaba,3170107,87,1
00101023420225030024,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-14,0,G1,24ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,140,0
00100762820225030059,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-15,0,G1,1ª Vara do Trabalho de Governador Valadares,3127701,151,0
00100972320225030182,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13648,Bancários,2022-02-15,0,G1,44ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,156,1
00101013220225030062,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-15,0,G1,Vara do Trabalho de Itaúna,3133808,102,0
00101244920225030103,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-15,0,G1,3ª Vara do Trabalho de Uberlândia,3170206,133,0
00101552020225030087,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,4ª Vara do Trabalho de Betim,3106705,46,0
00101560520225030087,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,2ª Vara do Trabalho de Betim,3106705,87,0
00101580420225030142,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,5ª Vara do Trabalho de Betim,3106705,56,0
00101607120225030142,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,2ª Vara do Trabalho de Betim,3106705,60,0
00101629220225030028,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,3ª Vara do Trabalho de Betim,3106705,67,0
00101638020225030027,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,2ª Vara do Trabalho de Betim,3106705,69,0
00101646220225030028,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,3ª Vara do Trabalho de Betim,3106705,137,0
00101699020225030026,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,1ª Vara do Trabalho de Betim,3106705,53,0
00101707520225030026,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-15,0,G1,1ª Vara do Trabalho de Betim,3106705,90,0
00100962920225030185,TRT3,trabalho,157,Cumprimento Provisório de Sentença,13787,Adicional de Horas Extras,2022-02-16,0,G1,47ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,305,0
00101543520225030087,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-16,0,G1,6ª Vara do Trabalho de Betim,3106705,73,0
00101647920225030087,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13719,FGTS,2022-02-16,0,G1,4ª Vara do Trabalho de Betim,3106705,163,1
00101667820225030142,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-16,0,G1,5ª Vara do Trabalho de Betim,3106705,75,0
00101817620225030100,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-02-16,0,G1,2ª Vara do Trabalho de Montes Claros,3143302,79,0
00100664920225030102,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13772,Intervalo Intrajornada,2022-02-17,0,G1,2ª Vara do Trabalho de João Monlevade,3136207,27,0
00101026220225030047,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-17,0,G1,1ª Vara do Trabalho de Araguari,3103504,84,0
00101036120225030010,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13390,Dano Moral / Material ,2022-02-17,0,G1,10ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,38,0
00101045520225030007,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-02-17,0,G1,7ª VARA DO TRABALHO DE BELO HORIZONTE,3106200,134,0
00101398420225030178,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13773,Repouso Semanal Remunerado e Feriado,2022-02-17,0,G1,3ª Vara do Trabalho de Pouso Alegre,3152501,36,0
00101637320225030094,TRT3,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-17,0,G1,Vara do Trabalho de Sabará,3156700,51,0
00101108320225030097,TRT3,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-18,0,G1,4ª Vara do Trabalho de Coronel Fabriciano,3119401,109,0
